Date,Open,High,Low,Close,Volume,VIX_Close,VIX3M_Close,HYG_Close,TNX_Close,IRX_Close,DXY_Close,Gold_Close,SKEW_Close
1991-02-05,348.34,351.84,347.21,351.26,290570000,21.46,,,7.85,5.97,81.03,,123.92
1991-02-06,351.26,358.07,349.58,358.07,276940000,22.68,,,7.79,5.91,80.52,,121.1
1991-02-07,358.07,363.43,355.53,356.52,292190000,23.6,,,7.82,5.94,80.89,,121.24
1991-02-08,356.52,359.35,356.02,359.35,187830000,23.38,,,7.77,5.92,80.84,,121.05
1991-02-11,359.36,368.58,359.32,368.58,265350000,22.56,,,7.78,5.88,80.49,,121.53
1991-02-12,368.58,370.54,365.5,365.5,256160000,22.26,,,7.78,5.85,80.89,,121.19
1991-02-13,365.5,369.49,364.64,369.02,209960000,20.86,,,7.78,5.86,81.23,,123.69
1991-02-14,369.02,370.26,362.77,364.22,230750000,21.48,,,7.8,5.85,81.38,,120.58
1991-02-15,364.23,369.49,364.23,369.06,228480000,19.57,,,7.78,5.91,81.92,,118.94
1991-02-19,369.06,370.11,367.05,369.39,189900000,19.84,,,7.8,5.96,82.61,,112.38
1991-02-20,369.37,369.37,364.38,365.14,185680000,22.26,,,7.84,5.94,82.67,,114.96
1991-02-21,365.14,366.79,364.5,364.97,180770000,20.78,,,7.88,5.92,82.48,,113.82
1991-02-22,364.97,370.96,364.23,365.65,218760000,21.01,,,7.91,5.95,83.13,,114.92
1991-02-25,365.65,370.19,365.16,367.26,193820000,22.86,,,7.91,5.99,83.86,,114.76
1991-02-26,367.26,367.26,362.19,362.81,164170000,20.38,,,7.96,6.04,83.93,,108.57
1991-02-27,362.81,368.38,362.81,367.74,211410000,21.26,,,7.98,6.03,83.87,,117.38
1991-02-28,367.73,369.91,365.95,367.07,223010000,21.23,,,8.02,6.04,84.08,,116.37
1991-03-01,367.07,370.47,363.73,370.47,221510000,21.23,,,8.12,6.09,84.84,,116.36
1991-03-04,370.47,371.99,369.07,369.33,199830000,20.86,,,8.12,6.06,84.71,,117.93
1991-03-05,369.33,377.89,369.33,376.72,253700000,20.45,,,8.08,6.05,85.05,,122.89
1991-03-06,376.72,379.66,375.02,376.17,262290000,20.55,,,8.11,6.08,84.94,,119.4
1991-03-07,376.16,377.49,375.58,375.91,197060000,21.05,,,8.07,6.07,85.24,,118.56
1991-03-08,375.91,378.69,374.43,374.95,206850000,20.81,,,8.13,5.97,86.31,,118.51
1991-03-11,374.94,375.1,372.52,372.96,161600000,20.88,,,8.06,5.89,86.9,,123.92
1991-03-12,372.96,374.35,369.55,370.03,176440000,18.82,,,8.09,5.86,86.21,,125.66
1991-03-13,370.03,374.65,370.03,374.57,176000000,16.09,,,8.02,5.83,86.35,,131.94
1991-03-14,374.59,378.28,371.76,373.5,232070000,14.94,,,8.02,5.76,86.72,,101.79
1991-03-15,373.5,374.58,370.21,373.59,237650000,14.9,,,8.1,5.8,87.9,,102.73
1991-03-18,373.59,374.09,369.46,372.11,163100000,15.79,,,8.15,5.84,88.91,,103.53
1991-03-19,372.11,372.11,366.54,366.59,177070000,16.11,,,8.25,5.89,89.64,,101.23
1991-03-20,366.59,368.85,365.8,367.92,196810000,16.04,,,8.2,5.88,89.41,,102.81
1991-03-21,367.94,371.01,366.51,366.58,199830000,16.86,,,8.16,5.87,88.87,,101.31
1991-03-22,366.58,368.22,365.58,367.48,160890000,16.49,,,8.13,5.87,89.47,,103.4
1991-03-25,367.48,371.31,367.46,369.83,153920000,16.76,,,8.13,5.88,91.08,,104.07
1991-03-26,369.83,376.3,369.37,376.3,198720000,16.31,,,8.13,5.86,91.04,,106.65
1991-03-27,376.28,378.48,374.73,375.35,201830000,16.55,,,8.08,5.81,91.87,,103.53
1991-03-28,375.35,376.6,374.4,375.22,150750000,16.88,,,8.05,5.74,92.02,,105.67
1991-04-01,375.22,375.22,370.27,371.3,144010000,17.42,,,8.07,5.76,90.81,,105.75
1991-04-02,371.3,379.5,371.3,379.5,189530000,17.4,,,8.03,5.77,90.35,,109.35
1991-04-03,379.5,381.56,378.49,378.94,213720000,17.61,,,8.05,5.77,90.46,,108.82
1991-04-04,378.94,381.88,377.05,379.77,198120000,18.01,,,8.0,5.74,89.92,,109.35
1991-04-05,379.78,381.12,374.15,375.36,187410000,17.63,,,7.99,5.71,90.63,,108.51
1991-04-08,375.35,378.76,374.69,378.66,138580000,17.41,,,7.98,5.65,90.95,,104.12
1991-04-09,378.65,379.02,373.11,373.56,169940000,20.12,,,8.03,5.61,89.62,,109.05
1991-04-10,373.57,374.83,371.21,373.15,167940000,19.73,,,8.1,5.61,90.52,,109.56
1991-04-11,373.15,379.53,373.15,377.63,196570000,17.24,,,8.09,5.57,89.94,,105.74
1991-04-12,377.65,381.07,376.89,380.4,198610000,18.45,,,7.98,5.51,90.36,,116.64
1991-04-15,380.4,382.32,378.78,381.19,161800000,16.5,,,7.95,5.59,89.64,,118.66
1991-04-16,381.19,387.62,379.64,387.62,214480000,15.82,,,7.97,5.61,89.57,,122.71
1991-04-17,387.62,391.26,387.3,390.45,246930000,15.47,,,7.95,5.56,89.84,,123.42
1991-04-18,390.45,390.97,388.13,388.46,217410000,16.26,,,8.02,5.66,91.3,,106.57
1991-04-19,388.46,388.46,383.9,384.2,195520000,15.68,,,8.1,5.75,92.71,,105.7
1991-04-22,384.19,384.19,380.16,380.95,164410000,16.78,,,8.15,5.69,93.81,,105.82
1991-04-23,380.95,383.55,379.67,381.76,167840000,17.02,,,8.12,5.71,92.93,,106.68
1991-04-24,381.76,383.02,379.99,382.76,166800000,16.72,,,8.06,5.66,93.15,,107.09
1991-04-25,382.89,382.89,378.43,379.25,166940000,17.15,,,8.07,5.61,93.26,,107.9
1991-04-26,379.25,380.11,376.77,379.02,154550000,17.27,,,8.06,5.62,93.46,,108.51
1991-04-29,379.01,380.96,373.66,373.66,149860000,18.27,,,8.07,5.59,93.31,,108.57
1991-04-30,373.66,377.86,373.01,375.34,206230000,18.24,,,8.02,5.51,91.54,,109.06
1991-05-01,375.35,380.46,375.27,380.29,181900000,17.77,,,8.01,5.54,91.91,,110.9
1991-05-02,380.29,382.14,379.82,380.52,187090000,17.52,,,7.97,5.46,92.27,,111.43
1991-05-03,380.52,381.0,378.82,380.8,158150000,17.24,,,8.04,5.47,93.44,,110.58
1991-05-06,380.78,380.78,377.86,380.08,129110000,17.92,,,8.05,5.46,92.69,,112.86
1991-05-07,380.08,380.91,377.31,377.32,153290000,17.46,,,8.06,5.5,92.07,,111.53
1991-05-08,377.33,379.26,376.21,378.51,157240000,17.78,,,8.04,5.5,92.6,,113.96
1991-05-09,378.51,383.56,378.51,383.25,180460000,17.17,,,8.02,5.48,92.51,,114.01
1991-05-10,383.26,383.91,375.61,375.74,172730000,17.54,,,8.12,5.48,92.38,,113.66
1991-05-13,375.74,377.02,374.62,376.76,129620000,17.66,,,8.07,5.47,92.01,,117.42
1991-05-14,375.51,375.53,370.82,371.62,207890000,18.0,,,8.14,5.49,91.29,,115.69
1991-05-15,371.55,372.47,365.83,368.57,193110000,18.38,,,8.13,5.45,90.79,,116.98
1991-05-16,368.57,372.51,368.57,372.19,154460000,17.24,,,8.12,5.4,91.15,,117.07
1991-05-17,372.19,373.01,369.44,372.39,174210000,16.64,,,8.08,5.4,92.95,,117.32
1991-05-20,372.39,373.65,371.26,372.28,109510000,17.1,,,8.1,5.45,92.72,,116.42
1991-05-21,372.28,376.66,372.28,375.35,176620000,16.07,,,8.06,5.5,91.82,,116.61
1991-05-22,375.35,376.5,374.4,376.19,159310000,16.16,,,8.06,5.46,92.26,,116.29
1991-05-23,376.19,378.07,373.55,374.96,173080000,16.11,,,8.1,5.4,91.9,,115.98
1991-05-24,374.97,378.08,374.97,377.49,124640000,15.23,,,8.1,5.4,91.74,,116.19
1991-05-28,377.49,382.1,377.12,381.94,162350000,15.67,,,8.07,5.4,91.16,,122.33
1991-05-29,381.94,383.66,381.37,382.79,188450000,15.9,,,8.07,5.45,92.02,,120.96
1991-05-30,382.79,388.17,382.5,386.96,234440000,16.02,,,8.02,5.45,92.18,,116.11
1991-05-31,386.96,389.85,385.01,389.83,232040000,15.93,,,8.06,5.53,93.13,,117.2
1991-06-03,389.81,389.81,386.97,388.06,173990000,16.87,,,8.14,5.6,93.44,,115.62
1991-06-04,388.06,388.06,385.14,387.74,180450000,16.17,,,8.14,5.57,93.29,,114.51
1991-06-05,387.74,388.23,384.45,385.09,186560000,16.4,,,8.19,5.59,93.48,,111.76
1991-06-06,385.1,385.85,383.13,383.63,168260000,16.93,,,8.23,5.56,93.7,,112.28
1991-06-07,383.63,383.63,378.76,379.43,169570000,16.98,,,8.29,5.56,94.56,,113.52
1991-06-10,379.43,379.75,377.95,378.57,127720000,17.47,,,8.29,5.58,94.56,,112.37
1991-06-11,378.57,381.63,378.57,381.05,161610000,17.32,,,8.29,5.57,94.86,,113.45
1991-06-12,381.05,381.05,374.46,376.65,166140000,17.72,,,8.36,5.56,95.56,,115.11
1991-06-13,376.65,377.9,376.08,377.63,145650000,16.99,,,8.34,5.58,95.91,,116.36
1991-06-14,377.63,382.3,377.63,382.29,167950000,15.98,,,8.29,5.59,95.79,,121.08
1991-06-17,382.3,382.31,380.13,380.13,134230000,15.5,,,8.3,5.59,95.78,,116.07
1991-06-18,380.13,381.83,377.99,378.59,155200000,16.14,,,8.32,5.62,96.73,,116.71
1991-06-19,378.57,378.57,374.36,375.09,156440000,17.44,,,8.33,5.57,95.55,,118.7
1991-06-20,375.09,376.29,373.87,375.42,163980000,16.75,,,8.3,5.56,95.39,,119.72
1991-06-21,375.42,377.75,375.33,377.75,193310000,16.51,,,8.32,5.57,95.81,,124.86
1991-06-24,377.74,377.74,370.73,370.94,137940000,18.28,,,8.33,5.56,95.05,,115.96
1991-06-25,370.94,372.62,369.56,370.65,155710000,17.85,,,8.33,5.58,95.55,,117.0
1991-06-26,370.65,372.73,368.34,371.59,187170000,17.98,,,8.33,5.56,95.3,,116.36
1991-06-27,371.59,374.4,371.59,374.4,163080000,17.87,,,8.32,5.55,95.51,,118.29
1991-06-28,374.4,374.4,367.98,371.16,163770000,19.55,,,8.24,5.54,96.06,,114.98
1991-07-01,371.18,377.92,371.18,377.92,167480000,18.64,,,8.26,5.58,96.81,,112.49
1991-07-02,377.92,377.93,376.62,377.47,157290000,17.63,,,8.27,5.58,97.15,,112.56
1991-07-03,377.47,377.47,372.08,373.33,140580000,19.47,,,8.26,5.56,97.07,,110.56
1991-07-05,373.34,375.51,372.17,374.08,69910000,18.35,,,8.34,5.58,96.71,,118.18
1991-07-08,374.09,377.94,370.92,377.94,138330000,20.29,,,8.34,5.57,96.03,,120.97
1991-07-09,377.94,378.58,375.37,376.11,151820000,19.76,,,8.36,5.59,96.48,,113.87
1991-07-10,376.11,380.35,375.2,375.74,178290000,19.19,,,8.35,5.58,96.35,,113.36
1991-07-11,375.73,377.68,375.51,376.97,157930000,17.39,,,8.3,5.56,97.18,,116.53
1991-07-12,376.97,381.41,375.79,380.25,174770000,18.29,,,8.26,5.55,95.06,,119.14
1991-07-15,380.28,383.0,380.24,382.39,161750000,17.78,,,8.26,5.57,95.21,,122.07
1991-07-16,382.39,382.94,380.8,381.54,182990000,17.49,,,8.27,5.59,95.58,,119.81
1991-07-17,381.5,382.86,381.13,381.18,195460000,17.52,,,8.3,5.61,95.24,,119.25
1991-07-18,381.18,385.37,381.18,385.37,200930000,15.77,,,8.31,5.59,94.66,,121.07
1991-07-19,385.38,385.83,383.65,384.22,190700000,15.5,,,8.28,5.58,93.48,,123.06
1991-07-22,384.21,384.55,381.84,382.88,149050000,16.9,,,8.28,5.57,94.17,,123.02
1991-07-23,382.88,384.86,379.39,379.42,160190000,16.58,,,8.31,5.59,94.0,,120.08
1991-07-24,379.42,380.46,378.29,378.64,158700000,16.41,,,8.24,5.58,93.23,,110.45
1991-07-25,378.64,381.13,378.15,380.96,145800000,15.74,,,8.2,5.58,94.19,,111.61
1991-07-26,380.96,381.76,379.81,380.93,127760000,15.45,,,8.2,5.58,93.52,,111.76
1991-07-29,380.93,383.15,380.45,383.15,136000000,15.67,,,8.2,5.57,93.75,,114.3
1991-07-30,383.15,386.92,383.15,386.69,169010000,15.47,,,8.21,5.56,94.0,,112.31
1991-07-31,386.69,387.81,386.19,387.81,166830000,15.18,,,8.2,5.53,93.49,,111.5
1991-08-01,387.81,387.95,386.48,387.12,170610000,15.47,,,8.2,5.55,93.98,,107.71
1991-08-02,387.12,389.56,386.05,387.18,162270000,15.26,,,8.06,5.46,93.36,,109.76
1991-08-05,387.17,387.17,384.48,385.06,128050000,15.92,,,8.04,5.5,92.34,,109.02
1991-08-06,385.06,390.8,384.29,390.62,174460000,15.54,,,7.97,5.41,91.88,,108.92
1991-08-07,390.62,391.59,389.86,390.56,172220000,15.56,,,7.93,5.38,92.01,,109.92
1991-08-08,390.56,391.8,388.15,389.32,163890000,15.98,,,7.98,5.37,92.3,,109.62
1991-08-09,389.32,389.89,387.04,387.12,143740000,15.45,,,7.98,5.32,92.86,,108.84
1991-08-12,387.11,388.17,385.9,388.02,145440000,15.26,,,7.95,5.31,92.7,,109.6
1991-08-13,388.02,392.12,388.02,389.62,212760000,14.73,,,7.91,5.29,92.97,,111.26
1991-08-14,389.62,391.85,389.13,389.9,124230000,15.09,,,7.82,5.29,93.2,,110.7
1991-08-15,389.91,391.92,389.29,389.33,174690000,15.19,,,7.84,5.3,93.74,,110.86
1991-08-16,389.33,390.41,383.16,385.58,189480000,16.01,,,7.84,5.26,94.38,,112.48
1991-08-19,385.58,385.58,374.09,376.47,230350000,21.19,,,7.83,5.11,96.46,,119.37
1991-08-20,376.47,380.35,376.47,379.43,184260000,18.86,,,7.81,5.11,95.46,,117.23
1991-08-21,379.55,390.59,379.55,390.59,232690000,15.62,,,7.8,5.28,93.23,,114.03
1991-08-22,390.59,391.98,390.21,391.33,173090000,14.59,,,7.78,5.31,92.9,,110.41
1991-08-23,391.33,395.34,390.69,394.17,188870000,14.41,,,7.88,5.39,93.59,,111.17
1991-08-26,394.17,394.39,392.75,393.85,130570000,14.81,,,7.91,5.41,93.5,,112.74
1991-08-27,393.85,393.87,391.77,393.06,144670000,15.46,,,7.89,5.38,93.6,,113.32
1991-08-28,393.06,396.64,393.05,396.64,169890000,15.31,,,7.82,5.3,93.14,,114.6
1991-08-29,396.65,396.82,395.14,396.47,154150000,14.82,,,7.74,5.27,93.37,,114.69
1991-08-30,396.47,396.47,393.6,395.43,143440000,14.46,,,7.82,5.33,93.49,,115.36
1991-09-03,395.43,397.62,392.1,392.15,153600000,16.57,,,7.81,5.34,92.97,,114.62
1991-09-04,392.15,392.62,388.68,389.97,157520000,17.18,,,7.81,5.33,92.92,,114.14
1991-09-05,389.97,390.97,388.49,389.14,162380000,17.31,,,7.83,5.32,93.0,,114.61
1991-09-06,389.14,390.71,387.36,389.1,166560000,16.76,,,7.76,5.29,92.11,,114.5
1991-09-09,389.11,389.34,387.88,388.57,115100000,17.73,,,7.73,5.28,91.11,,114.78
1991-09-10,388.57,388.63,383.78,384.56,143390000,18.22,,,7.73,5.24,91.17,,114.59
1991-09-11,384.56,385.6,383.59,385.09,148000000,17.96,,,7.74,5.26,90.95,,114.72
1991-09-12,385.09,387.34,385.09,387.34,160420000,16.21,,,7.67,5.22,90.77,,115.24
1991-09-13,387.16,387.95,382.85,383.59,169630000,17.88,,,7.66,5.16,90.78,,115.25
1991-09-16,383.59,385.79,382.77,385.78,172560000,17.82,,,7.63,5.18,90.34,,109.18
1991-09-17,385.78,387.13,384.97,385.5,168340000,17.68,,,7.62,5.19,90.19,,116.36
1991-09-18,385.49,386.94,384.28,386.94,141340000,17.56,,,7.62,5.18,90.83,,117.85
1991-09-19,386.94,389.42,386.27,387.56,211010000,17.56,,,7.61,5.2,90.95,,107.99
1991-09-20,387.56,388.82,386.49,387.92,254520000,17.08,,,7.57,5.19,90.78,,120.99
1991-09-23,387.9,388.55,385.76,385.92,145940000,16.38,,,7.55,5.21,90.07,,108.5
1991-09-24,385.92,388.13,384.46,387.71,170350000,16.04,,,7.56,5.17,90.85,,109.78
1991-09-25,387.72,388.25,385.99,386.88,153910000,15.68,,,7.58,5.17,90.55,,110.82
1991-09-26,386.87,388.39,385.3,386.49,158980000,15.35,,,7.56,5.13,90.83,,108.89
1991-09-27,386.49,389.09,384.87,385.9,160660000,16.31,,,7.49,5.13,90.12,,108.36
1991-09-30,385.91,388.29,384.32,387.86,146780000,15.85,,,7.47,5.11,89.9,,112.13
1991-10-01,387.86,389.56,387.86,389.2,163570000,14.81,,,7.45,5.1,90.02,,112.65
1991-10-02,389.2,390.03,387.62,388.26,166380000,15.81,,,7.47,5.09,89.85,,111.58
1991-10-03,388.23,388.23,384.47,384.47,174360000,17.04,,,7.47,5.04,89.52,,105.71
1991-10-04,384.47,385.19,381.24,381.25,164000000,15.63,,,7.39,5.02,90.06,,103.93
1991-10-07,381.22,381.27,379.07,379.5,148430000,18.58,,,7.4,5.02,90.12,,109.8
1991-10-08,379.5,381.23,379.18,380.67,177120000,17.81,,,7.43,5.02,90.95,,111.17
1991-10-09,380.57,380.57,376.35,376.8,186710000,18.54,,,7.51,5.01,90.6,,109.44
1991-10-10,376.8,380.55,376.11,380.55,164240000,17.8,,,7.58,5.03,90.81,,103.82
1991-10-11,380.55,381.46,379.9,381.45,148850000,17.6,,,7.49,4.99,90.5,,104.66
1991-10-14,381.45,386.47,381.45,386.47,130120000,16.71,,,,,90.89,,107.26
1991-10-15,386.47,391.5,385.95,391.01,213540000,16.22,,,7.46,4.96,91.52,,106.99
1991-10-16,391.01,393.29,390.14,392.8,225380000,14.85,,,7.45,4.97,91.26,,106.17
1991-10-17,392.79,393.81,390.32,391.92,206030000,16.32,,,7.55,5.03,90.75,,107.81
1991-10-18,391.92,392.8,391.77,392.5,204090000,15.87,,,7.53,5.03,90.43,,110.28
1991-10-21,392.49,392.49,388.96,390.02,154140000,16.66,,,7.62,5.04,90.74,,108.97
1991-10-22,390.02,391.2,387.4,387.83,194160000,16.55,,,7.67,5.06,91.03,,107.68
1991-10-23,387.83,389.08,386.52,387.94,185390000,16.26,,,7.69,5.04,91.62,,108.42
1991-10-24,387.94,388.32,383.45,385.07,179040000,15.62,,,7.65,4.97,91.08,,107.0
1991-10-25,385.07,386.13,382.97,384.2,167310000,15.75,,,7.68,4.96,91.13,,107.45
1991-10-28,384.2,389.52,384.2,389.52,161630000,15.45,,,7.65,4.94,91.89,,107.96
1991-10-29,389.52,391.7,386.88,391.48,192810000,15.55,,,7.51,4.89,90.48,,109.14
1991-10-30,391.48,393.11,390.78,392.96,195400000,15.46,,,7.48,4.84,89.89,,110.2
1991-10-31,392.96,392.96,391.58,392.45,179680000,15.48,,,7.47,4.82,89.93,,109.63
1991-11-01,392.46,395.1,389.67,391.32,205780000,15.6,,,7.48,4.75,88.7,,110.19
1991-11-04,391.29,391.29,388.09,390.28,155660000,16.35,,,7.5,4.74,88.44,,110.87
1991-11-05,390.28,392.17,388.19,388.71,172090000,16.48,,,7.56,4.76,88.54,,110.11
1991-11-06,388.71,389.97,387.58,389.97,167440000,16.47,,,7.51,4.63,88.58,,110.91
1991-11-07,389.97,393.72,389.97,393.72,205480000,15.97,,,7.43,4.63,88.71,,110.4
1991-11-08,393.72,396.43,392.42,392.89,183260000,15.43,,,7.41,4.62,88.91,,110.37
1991-11-11,392.9,393.57,392.32,393.12,128920000,14.89,,,,,88.64,,109.45
1991-11-12,393.12,397.13,393.12,396.74,198610000,14.04,,,7.37,4.62,88.7,,109.91
1991-11-13,396.74,397.42,394.01,397.41,184480000,13.95,,,7.41,4.63,88.54,,109.81
1991-11-14,397.41,398.22,395.85,397.15,200030000,13.96,,,7.35,4.63,88.26,,110.23
1991-11-15,397.15,397.16,382.62,382.62,239690000,21.18,,,7.33,4.59,87.86,,114.77
1991-11-18,382.62,385.4,379.7,385.24,241940000,18.28,,,7.33,4.58,87.45,,116.46
1991-11-19,385.24,385.24,374.9,379.42,243880000,20.34,,,7.37,4.53,86.87,,119.79
1991-11-20,379.42,381.51,377.84,378.53,192760000,20.4,,,7.38,4.49,87.22,,115.57
1991-11-21,378.53,381.12,377.41,380.06,195130000,19.11,,,7.39,4.43,87.11,,114.38
1991-11-22,380.05,380.05,374.52,376.14,188240000,21.2,,,7.44,4.42,86.63,,111.76
1991-11-25,376.14,377.07,374.0,375.34,175870000,21.92,,,7.45,4.43,86.65,,115.37
1991-11-26,375.34,378.29,371.63,377.96,213810000,19.8,,,7.42,4.4,87.6,,117.42
1991-11-27,377.96,378.11,375.98,376.55,167720000,19.84,,,7.42,4.39,87.84,,115.38
1991-11-29,376.55,376.55,374.65,375.22,76830000,20.26,,,7.38,4.35,88.19,,110.22
1991-12-02,375.11,381.4,371.36,381.4,188410000,20.18,,,7.32,4.38,87.74,,115.39
1991-12-03,381.4,381.48,379.92,380.96,187230000,19.7,,,7.28,4.36,87.51,,114.43
1991-12-04,380.96,381.51,378.07,380.07,187960000,19.54,,,7.17,4.31,87.11,,114.97
1991-12-05,380.07,380.07,376.58,377.39,166350000,20.19,,,7.21,4.31,86.63,,113.28
1991-12-06,377.39,382.39,375.41,379.1,199160000,19.04,,,7.26,4.24,85.75,,115.49
1991-12-09,379.09,381.42,377.67,378.26,174760000,19.74,,,7.22,4.15,86.01,,113.94
1991-12-10,378.26,379.57,376.64,377.9,192920000,19.89,,,7.21,4.2,86.25,,113.16
1991-12-11,377.9,379.42,374.78,377.7,207430000,20.57,,,7.22,4.15,86.26,,113.39
1991-12-12,377.7,381.62,377.7,381.55,192950000,19.08,,,7.19,4.15,86.48,,115.94
1991-12-13,381.55,385.04,381.55,384.47,194470000,17.88,,,7.22,4.15,86.62,,116.11
1991-12-16,384.48,385.84,384.37,384.46,173080000,17.62,,,7.21,4.14,86.1,,116.96
1991-12-17,384.46,385.05,382.6,382.74,191310000,18.12,,,7.18,4.11,86.02,,118.88
1991-12-18,382.74,383.51,380.88,383.48,192410000,17.78,,,7.19,4.12,85.8,,119.46
1991-12-19,383.46,383.46,380.64,382.52,199330000,17.96,,,7.11,4.04,85.48,,120.35
1991-12-20,382.52,388.24,382.52,387.04,316140000,17.65,,,6.97,3.74,84.46,,122.39
1991-12-23,387.05,397.44,386.96,396.82,228900000,16.61,,,6.88,3.76,83.72,,125.9
1991-12-24,396.82,401.79,396.82,399.33,162640000,15.67,,,6.88,3.81,83.88,,127.03
1991-12-26,399.33,404.92,399.31,404.84,149230000,15.44,,,6.85,3.82,83.31,,115.19
1991-12-27,404.84,406.58,404.59,406.46,157950000,15.7,,,6.82,3.86,83.62,,114.23
1991-12-30,406.49,415.14,406.49,415.14,245600000,17.63,,,6.76,3.87,83.74,,114.25
1991-12-31,415.14,418.32,412.73,417.09,247080000,19.31,,,6.71,3.88,83.52,,113.55
1992-01-02,417.03,417.27,411.04,417.26,207570000,18.95,,,6.78,3.86,83.83,,116.06
1992-01-03,417.27,419.79,416.16,419.34,224270000,18.75,,,6.85,3.85,84.42,,116.28
1992-01-06,419.31,419.44,416.92,417.96,251210000,18.96,,,6.82,3.81,83.17,,115.67
1992-01-07,417.96,417.96,415.2,417.4,252780000,19.23,,,6.76,3.75,82.84,,116.35
1992-01-08,417.36,420.23,415.02,418.1,290750000,18.72,,,6.77,3.72,82.92,,115.53
1992-01-09,418.09,420.5,415.85,417.61,292350000,18.96,,,6.79,3.77,85.32,,116.48
1992-01-10,417.62,417.62,413.31,415.1,236130000,18.45,,,6.85,3.82,86.51,,116.82
1992-01-13,415.05,415.36,413.54,414.34,200270000,18.01,,,6.92,3.81,86.18,,118.2
1992-01-14,414.34,420.44,414.32,420.44,265900000,17.01,,,7.03,3.82,86.67,,121.46
1992-01-15,420.45,421.18,418.79,420.77,314830000,17.39,,,7.05,3.84,88.18,,121.98
1992-01-16,420.77,420.85,415.37,418.21,336240000,17.64,,,7.13,3.79,87.83,,110.85
1992-01-17,418.2,419.45,416.0,418.86,287370000,16.32,,,7.09,3.79,86.39,,109.7
1992-01-20,418.86,418.86,415.8,416.36,180900000,16.42,,,,,86.27,,110.9
1992-01-21,416.36,416.39,411.32,412.64,218750000,17.92,,,7.03,3.73,86.15,,110.2
1992-01-22,412.65,418.13,412.49,418.13,228140000,16.75,,,7.09,3.75,86.26,,111.8
1992-01-23,418.13,419.78,414.36,414.96,234580000,16.46,,,7.2,3.77,86.94,,109.78
1992-01-24,414.96,417.27,414.29,415.48,213630000,16.24,,,7.25,3.81,86.37,,110.29
1992-01-27,415.44,416.84,414.48,414.99,190970000,16.67,,,7.24,3.85,87.41,,110.34
1992-01-28,414.98,416.41,414.54,414.96,218400000,17.67,,,7.16,3.83,87.05,,110.66
1992-01-29,414.96,417.83,409.17,410.34,248940000,17.62,,,7.25,3.86,86.98,,110.73
1992-01-30,410.34,412.17,409.26,411.62,194680000,17.49,,,7.31,3.83,87.58,,111.67
1992-01-31,411.65,412.63,408.64,408.78,197620000,17.4,,,7.31,3.84,87.49,,110.93
1992-02-03,408.79,409.95,407.45,409.53,185290000,18.2,,,7.36,3.84,87.08,,112.16
1992-02-04,409.6,413.85,409.28,413.85,233680000,17.96,,,7.29,3.84,86.7,,112.85
1992-02-05,413.88,416.17,413.18,413.84,262440000,18.22,,,7.21,3.84,86.25,,112.65
1992-02-06,413.87,414.55,411.93,413.82,242050000,18.79,,,7.2,3.81,86.1,,113.77
1992-02-07,413.82,415.29,408.04,411.09,231120000,18.51,,,7.2,3.74,85.29,,112.3
1992-02-10,411.07,413.77,411.07,413.77,184410000,18.56,,,7.21,3.73,86.1,,113.68
1992-02-11,413.77,414.38,412.24,413.76,200130000,17.7,,,7.23,3.75,86.93,,112.85
1992-02-12,413.77,418.08,413.36,417.13,237630000,17.37,,,7.3,3.75,87.5,,112.02
1992-02-13,417.13,417.77,412.07,413.69,229360000,17.45,,,7.4,3.79,88.28,,113.71
1992-02-14,413.69,413.84,411.2,412.48,215110000,17.03,,,7.41,3.79,88.32,,112.84
1992-02-18,412.48,413.27,406.34,407.38,234300000,18.22,,,7.47,3.81,89.06,,113.39
1992-02-19,407.38,408.7,406.54,408.26,232970000,17.16,,,7.42,3.85,89.05,,110.76
1992-02-20,408.26,413.9,408.26,413.9,270650000,16.72,,,7.41,3.88,89.09,,111.02
1992-02-21,413.9,414.26,409.72,411.43,261650000,16.87,,,7.45,3.93,89.65,,114.47
1992-02-24,411.46,412.94,410.34,412.27,177540000,17.13,,,7.47,3.93,89.44,,111.1
1992-02-25,412.27,412.27,408.02,410.45,210350000,16.35,,,7.44,3.96,89.75,,110.69
1992-02-26,410.48,415.35,410.48,415.35,241500000,16.64,,,7.33,3.94,89.2,,110.07
1992-02-27,415.35,415.99,413.47,413.86,215110000,16.51,,,7.35,3.93,88.72,,112.67
1992-02-28,413.86,416.07,411.8,412.7,202320000,16.68,,,7.27,3.93,88.99,,109.06
1992-03-02,412.68,413.74,411.52,412.45,180380000,16.88,,,7.38,4.03,89.2,,108.33
1992-03-03,412.45,413.78,411.88,412.85,200890000,17.26,,,7.43,4.04,89.97,,112.48
1992-03-04,412.86,413.27,409.33,409.33,206860000,17.89,,,7.43,4.03,90.51,,106.06
1992-03-05,409.33,409.33,405.42,406.51,205770000,18.47,,,7.51,4.04,90.69,,111.85
1992-03-06,406.51,407.51,403.65,404.44,185190000,19.75,,,7.48,4.04,90.48,,110.92
1992-03-09,404.45,405.64,404.25,405.21,160650000,19.68,,,7.42,4.01,90.26,,111.23
1992-03-10,405.21,409.16,405.21,406.89,203000000,18.68,,,7.43,4.01,90.72,,112.8
1992-03-11,406.88,407.02,402.64,404.03,186330000,19.79,,,7.51,4.01,90.35,,112.0
